id,type,role,section,act,label,name,number
statute:S.39 the impugned Act,Statute,,39,the impugned Act,S.39 the impugned Act,,
caseno:405/1953,CaseNumber,,,,,,405/1953
caseno:39/1949,CaseNumber,,,,,,39/1949
0001778713,Case,candidate,,,,,
0001780050,Case,candidate,,,,,
statute:S.155(3) the Indian Evidence Act,Statute,,155(3),the Indian Evidence Act,S.155(3) the Indian Evidence Act,,
statute:S.157 the Lord Indian Evidence Act,Statute,,157,the Lord Indian Evidence Act,S.157 the Lord Indian Evidence Act,,
0001780065,Case,candidate,,,,,
0001780699,Case,candidate,,,,,
statute:S.66 (7) the Act,Statute,,66 (7),the Act,S.66 (7) the Act,,
statute:S.18A (1),Statute,,18A (1),,S.18A (1),,
statute:S.23B (6),Statute,,23B (6),,S.23B (6),,
statute:S.18A (5),Statute,,18A (5),,S.18A (5),,
statute:S.18A (6),Statute,,18A (6),,S.18A (6),,
statute:S.18A (9),Statute,,18A (9),,S.18A (9),,
statute:S.33 (5),Statute,,33 (5),,S.33 (5),,
statute:S.2 (40),Statute,,2 (40),,S.2 (40),,
statute:S.210 (3),Statute,,210 (3),,S.210 (3),,
statute:S.210 (1),Statute,,210 (1),,S.210 (1),,
statute:S.18A (2),Statute,,18A (2),,S.18A (2),,
statute:S.2(40),Statute,,2(40),,S.2(40),,
statute:S.214 (1) that Act,Statute,,214 (1),that Act,S.214 (1) that Act,,
statute:S.212 the Act,Statute,,212,the Act,S.212 the Act,,
statute:S.215 (3),Statute,,215 (3),,S.215 (3),,
statute:S.214 (1) the Act,Statute,,214 (1),the Act,S.214 (1) the Act,,
statute:S.214 (1),Statute,,214 (1),,S.214 (1),,
statute:S.80P the Act,Statute,,80P,the Act,S.80P the Act,,
statute:S.143 (3),Statute,,143 (3),,S.143 (3),,
statute:S.212 (1),Statute,,212 (1),,S.212 (1),,
statute:S.214 (2),Statute,,214 (2),,S.214 (2),,
0001780736,Case,candidate,,,,,
statute:S.9063,Statute,,9063,,S.9063,,
statute:S.19716,Statute,,19716,,S.19716,,
caseno:2407/1988,CaseNumber,,,,,,2407/1988
caseno:417/1992,CaseNumber,,,,,,417/1992
caseno:460/1992,CaseNumber,,,,,,460/1992
caseno:1707/1992,CaseNumber,,,,,,1707/1992
caseno:3396/1991,CaseNumber,,,,,,3396/1991
caseno:3397/1991,CaseNumber,,,,,,3397/1991
0001781444,Case,candidate,,,,,
statute:S.3A(2),Statute,,3A(2),,S.3A(2),,
statute:S.3A(2) the Act,Statute,,3A(2),the Act,S.3A(2) the Act,,
statute:S.8A(4),Statute,,8A(4),,S.8A(4),,
caseno:108/1961,CaseNumber,,,,,,108/1961
0001781571,Case,candidate,,,,,
statute:S.183 (1) that Act,Statute,,183 (1),that Act,S.183 (1) that Act,,
statute:S.323 (2) the said Act empowered the Municipality to charge fees for the issue of licenses under the provisions of the Act,Statute,,323 (2),the said Act empowered the Municipality to charge fees for the issue of licenses under the provisions of the Act,S.323 (2) the said Act empowered the Municipality to charge fees for the issue of licenses under the provisions of the Act,,
statute:S.816,Statute,,816,,S.816,,
"statute:S.321 (2) the Madras District Municipalities Act, 1920",Statute,,321 (2),"the Madras District Municipalities Act, 1920","S.321 (2) the Madras District Municipalities Act, 1920",,
statute:S.183 (1),Statute,,183 (1),,S.183 (1),,
statute:S.321 (2) the Act,Statute,,321 (2),the Act,S.321 (2) the Act,,
statute:S.321 the Act,Statute,,321,the Act,S.321 the Act,,
statute:S.321 (2) the Madras District Munipalities Act,Statute,,321 (2),the Madras District Munipalities Act,S.321 (2) the Madras District Munipalities Act,,
0001781847,Case,candidate,,,,,
caseno:315/1911,CaseNumber,,,,,,315/1911
caseno:381/1912,CaseNumber,,,,,,381/1912
caseno:11931/1912,CaseNumber,,,,,,11931/1912
caseno:12787/1912,CaseNumber,,,,,,12787/1912
caseno:727/1910,CaseNumber,,,,,,727/1910
caseno:237/1908,CaseNumber,,,,,,237/1908
0001782197,Case,candidate,,,,,
caseno:33/1898,CaseNumber,,,,,,33/1898
0001783651,Case,candidate,,,,,
0001785256,Case,candidate,,,,,
caseno:1064/1966,CaseNumber,,,,,,1064/1966
caseno:205/1964,CaseNumber,,,,,,205/1964
0001785601,Case,candidate,,,,,
"statute:S.8 the Industrial Courts Act, 1919",Statute,,8,"the Industrial Courts Act, 1919","S.8 the Industrial Courts Act, 1919",,
statute:S.108 the Bengal Municipal Act,Statute,,108,the Bengal Municipal Act,S.108 the Bengal Municipal Act,,
caseno:282/1951,CaseNumber,,,,,,282/1951
caseno:563/1950,CaseNumber,,,,,,563/1950
0001786065,Case,candidate,,,,,
0001787320,Case,candidate,,,,,
0001787456,Case,candidate,,,,,
caseno:469/1960,CaseNumber,,,,,,469/1960
caseno:11/1950,CaseNumber,,,,,,11/1950
0001787753,Case,candidate,,,,,
0001788368,Case,candidate,,,,,
"statute:S.11 the Bengal Criminal Law Amendment Act, 1925",Statute,,11,"the Bengal Criminal Law Amendment Act, 1925","S.11 the Bengal Criminal Law Amendment Act, 1925",,
statute:S.72E the Government of India Act,Statute,,72E,the Government of India Act,S.72E the Government of India Act,,
statute:S.80A the said Act,Statute,,80A,the said Act,S.80A the said Act,,
statute:S.11 the local Act,Statute,,11,the local Act,S.11 the local Act,,
statute:S.72E,Statute,,72E,,S.72E,,
statute:S.50 the Specific Belief Act,Statute,,50,the Specific Belief Act,S.50 the Specific Belief Act,,
statute:S.491 the Code should not be exercised in respect of any person arrested or detained in custody under the Local Act,Statute,,491,the Code should not be exercised in respect of any person arrested or detained in custody under the Local Act,S.491 the Code should not be exercised in respect of any person arrested or detained in custody under the Local Act,,
0001789036,Case,candidate,,,,,
statute:S.15688,Statute,,15688,,S.15688,,
statute:S.8 the Central Excises and Salt Act,Statute,,8,the Central Excises and Salt Act,S.8 the Central Excises and Salt Act,,
statute:S.22D,Statute,,22D,,S.22D,,
caseno:1861/1983,CaseNumber,,,,,,1861/1983
caseno:65/1951,CaseNumber,,,,,,65/1951
0001789504,Case,candidate,,,,,
statute:S.68 the Provincial Insolvency Act,Statute,,68,the Provincial Insolvency Act,S.68 the Provincial Insolvency Act,,
statute:S.75 the Provincial Insolvency Act,Statute,,75,the Provincial Insolvency Act,S.75 the Provincial Insolvency Act,,
caseno:208/1928,CaseNumber,,,,,,208/1928
0001790651,Case,candidate,,,,,
0001790726,Case,candidate,,,,,
"statute:S.139 the Income tax Act, 1961",Statute,,139,"the Income tax Act, 1961","S.139 the Income tax Act, 1961",,
"statute:S.22 the Indian Income Tax Act, 1922",Statute,,22,"the Indian Income Tax Act, 1922","S.22 the Indian Income Tax Act, 1922",,
statute:S.22 that Act,Statute,,22,that Act,S.22 that Act,,
caseno:61/1970,CaseNumber,,,,,,61/1970
0001792326,Case,candidate,,,,,
0001792486,Case,candidate,,,,,
statute:S.6 the Excess Profits Tax Act,Statute,,6,the Excess Profits Tax Act,S.6 the Excess Profits Tax Act,,
court:CommisSion,Court,,,,,CommisSion,
caseno:1539/1971,CaseNumber,,,,,,1539/1971
0001793734,Case,candidate,,,,,
0001794806,Case,candidate,,,,,
0001797599,Case,candidate,,,,,
statute:S.240(3 ),Statute,,240(3 ),,S.240(3 ),,
statute:S.240(3) the Government of India Act 1935,Statute,,240(3),the Government of India Act 1935,S.240(3) the Government of India Act 1935,,
caseno:174/1968,CaseNumber,,,,,,174/1968
caseno:155/1959,CaseNumber,,,,,,155/1959
caseno:144/396/1952,CaseNumber,,,,,,144/396/1952
0001797705,Case,candidate,,,,,
caseno:235/1956,CaseNumber,,,,,,235/1956
0001799441,Case,candidate,,,,,
caseno:18026/2005,CaseNumber,,,,,,18026/2005
caseno:581/2004,CaseNumber,,,,,,581/2004
0001799476,Case,candidate,,,,,
statute:S.2(24) the Companies Act,Statute,,2(24),the Companies Act,S.2(24) the Companies Act,,
"statute:S.2(24) the Companies Act, 1956",Statute,,2(24),"the Companies Act, 1956","S.2(24) the Companies Act, 1956",,
"statute:S.2(9) the companies Act, 1913",Statute,,2(9),"the companies Act, 1913","S.2(9) the companies Act, 1913",,
statute:S.384 the companies Act,Statute,,384,the companies Act,S.384 the companies Act,,
statute:S.384 the Companies Act,Statute,,384,the Companies Act,S.384 the Companies Act,,
statute:S.2(14) the Companies Act,Statute,,2(14),the Companies Act,S.2(14) the Companies Act,,
"statute:S.384 the Companies Act, 1956",Statute,,384,"the Companies Act, 1956","S.384 the Companies Act, 1956",,
statute:S.384 the Act,Statute,,384,the Act,S.384 the Act,,
"statute:S.384 the companies Act, 1956",Statute,,384,"the companies Act, 1956","S.384 the companies Act, 1956",,
statute:S.384 the new Companies Act,Statute,,384,the new Companies Act,S.384 the new Companies Act,,
statute:S.2(9) the Indian Companies Act,Statute,,2(9),the Indian Companies Act,S.2(9) the Indian Companies Act,,
statute:S.384 that Act,Statute,,384,that Act,S.384 that Act,,
caseno:19/1969,CaseNumber,,,,,,19/1969
0001800386,Case,candidate,,,,,
statute:S.2 (00),Statute,,2 (00),,S.2 (00),,
caseno:2546/1954,CaseNumber,,,,,,2546/1954
caseno:105/1956,CaseNumber,,,,,,105/1956
caseno:27/1954,CaseNumber,,,,,,27/1954
caseno:103/1956,CaseNumber,,,,,,103/1956
0001800526,Case,candidate,,,,,
0001800825,Case,candidate,,,,,
statute:S.1991,Statute,,1991,,S.1991,,
0001801118,Case,candidate,,,,,
caseno:85/1936,CaseNumber,,,,,,85/1936
caseno:87/1936,CaseNumber,,,,,,87/1936
caseno:105/1939,CaseNumber,,,,,,105/1939
caseno:81/1939,CaseNumber,,,,,,81/1939
0001801435,Case,candidate,,,,,
statute:S.148 the Income tax Act,Statute,,148,the Income tax Act,S.148 the Income tax Act,,
0001801897,Case,candidate,,,,,
caseno:84/1966,CaseNumber,,,,,,84/1966
caseno:174/1966,CaseNumber,,,,,,174/1966
caseno:188/1966,CaseNumber,,,,,,188/1966
caseno:241/1966,CaseNumber,,,,,,241/1966
caseno:242/1966,CaseNumber,,,,,,242/1966
caseno:62/1951,CaseNumber,,,,,,62/1951
caseno:11/1965,CaseNumber,,,,,,11/1965
caseno:21/1860,CaseNumber,,,,,,21/1860
0001801918,Case,candidate,,,,,
0001802048,Case,candidate,,,,,
0001802679,Case,candidate,,,,,
0001803215,Case,candidate,,,,,
0001803942,Case,candidate,,,,,
0001804135,Case,candidate,,,,,
statute:S.8(2) the Criminal Law Amendment Act,Statute,,8(2),the Criminal Law Amendment Act,S.8(2) the Criminal Law Amendment Act,,
"statute:S.8(2) the Criminal Law Amendment Act, 1952",Statute,,8(2),"the Criminal Law Amendment Act, 1952","S.8(2) the Criminal Law Amendment Act, 1952",,
statute:S.162(161),Statute,,162(161),,S.162(161),,
statute:S.8(2) the Criminal Law Amendment Act are limited to an application by the prosecution in that behalf and the Special Judge cannot act,Statute,,8(2),the Criminal Law Amendment Act are limited to an application by the prosecution in that behalf and the Special Judge cannot act,S.8(2) the Criminal Law Amendment Act are limited to an application by the prosecution in that behalf and the Special Judge cannot act,,
statute:S.540 the Code and therefore he can act,Statute,,540,the Code and therefore he can act,S.540 the Code and therefore he can act,,
statute:S.8(2) that Act,Statute,,8(2),that Act,S.8(2) that Act,,
statute:S.339A,Statute,,339A,,S.339A,,
statute:S.8 (2) the Criminal Law Amendment Act,Statute,,8 (2),the Criminal Law Amendment Act,S.8 (2) the Criminal Law Amendment Act,,
caseno:148/1967,CaseNumber,,,,,,148/1967
caseno:439/1967,CaseNumber,,,,,,439/1967
0001804557,Case,candidate,,,,,
statute:S.1582,Statute,,1582,,S.1582,,
statute:S.8 the Criminal Law Amendment Act,Statute,,8,the Criminal Law Amendment Act,S.8 the Criminal Law Amendment Act,,
caseno:292/1976,CaseNumber,,,,,,292/1976
caseno:617/1976,CaseNumber,,,,,,617/1976
caseno:1587/1976,CaseNumber,,,,,,1587/1976
caseno:1605/1976,CaseNumber,,,,,,1605/1976
0001805239,Case,candidate,,,,,
statute:S.96 the Act preserves for the insurer the right to defend the act,Statute,,96,the Act preserves for the insurer the right to defend the act,S.96 the Act preserves for the insurer the right to defend the act,,
0001805304,Case,candidate,,,,,
0001805387,Case,candidate,,,,,
caseno:78/1970,CaseNumber,,,,,,78/1970
caseno:44/1975,CaseNumber,,,,,,44/1975
caseno:43/1975,CaseNumber,,,,,,43/1975
0001805578,Case,candidate,,,,,
statute:S.15 the MMRD Act,Statute,,15,the MMRD Act,S.15 the MMRD Act,,
statute:S.700  (3),Statute,,700  (3),,S.700  (3),,
statute:S.2 the MMRD Act,Statute,,2,the MMRD Act,S.2 the MMRD Act,,
statute:S.27(6),Statute,,27(6),,S.27(6),,
statute:S.31 the MMRD Act,Statute,,31,the MMRD Act,S.31 the MMRD Act,,
"statute:S.25(1) the Customs Act, 1962",Statute,,25(1),"the Customs Act, 1962","S.25(1) the Customs Act, 1962",,
statute:S.14 the Tamil Nadu General Sales Tax Act,Statute,,14,the Tamil Nadu General Sales Tax Act,S.14 the Tamil Nadu General Sales Tax Act,,
statute:S.15 MMRD Act,Statute,,15,MMRD Act,S.15 MMRD Act,,
caseno:5793/1993,CaseNumber,,,,,,5793/1993
caseno:10306/1993,CaseNumber,,,,,,10306/1993
caseno:4157/1993,CaseNumber,,,,,,4157/1993
caseno:12267/1984,CaseNumber,,,,,,12267/1984
caseno:1655/1992,CaseNumber,,,,,,1655/1992
0001805945,Case,candidate,,,,,
0001806386,Case,candidate,,,,,
caseno:5255/1950,CaseNumber,,,,,,5255/1950
caseno:5840/1950,CaseNumber,,,,,,5840/1950
caseno:5340/1960,CaseNumber,,,,,,5340/1960
caseno:5340/1950,CaseNumber,,,,,,5340/1950
0001806633,Case,candidate,,,,,
statute:S.4702,Statute,,4702,,S.4702,,
"statute:S.433 the Companies Act, 1956",Statute,,433,"the Companies Act, 1956","S.433 the Companies Act, 1956",,
statute:S.29 SFC Act,Statute,,29,SFC Act,S.29 SFC Act,,
statute:S.232 (1) the Companies Act,Statute,,232 (1),the Companies Act,S.232 (1) the Companies Act,,
statute:S.529A the Companies Act 1956,Statute,,529A,the Companies Act 1956,S.529A the Companies Act 1956,,
"statute:S.29 SFC Act, 1951",Statute,,29,"SFC Act, 1951","S.29 SFC Act, 1951",,
statute:S.100 the Transfer of Properties Act,Statute,,100,the Transfer of Properties Act,S.100 the Transfer of Properties Act,,
"statute:S.529 the Companies Act, 1956",Statute,,529,"the Companies Act, 1956","S.529 the Companies Act, 1956",,
statute:S.29 the SFC ACT,Statute,,29,the SFC ACT,S.29 the SFC ACT,,
statute:S.6491,Statute,,6491,,S.6491,,
caseno:131/1988,CaseNumber,,,,,,131/1988
caseno:12928/1996,CaseNumber,,,,,,12928/1996
caseno:6491/1995,CaseNumber,,,,,,6491/1995
caseno:2007/1997,CaseNumber,,,,,,2007/1997
caseno:6303/1995,CaseNumber,,,,,,6303/1995
0001806677,Case,candidate,,,,,
caseno:27360/2004,CaseNumber,,,,,,27360/2004
0001806797,Case,candidate,,,,,
0001806816,Case,candidate,,,,,
"statute:S.2 the Payment of Wages Act, 1938",Statute,,2,"the Payment of Wages Act, 1938","S.2 the Payment of Wages Act, 1938",,
"statute:S.2 the Factories Act, 1948",Statute,,2,"the Factories Act, 1948","S.2 the Factories Act, 1948",,
"statute:S.2(11) the Payment of Wages Act, 1936",Statute,,2(11),"the Payment of Wages Act, 1936","S.2(11) the Payment of Wages Act, 1936",,
statute:S.303 the District Municipalities Act enables of the State Government to make rules to carry out all or any of the purposes of the District Municipalities Act,Statute,,303,the District Municipalities Act enables of the State Government to make rules to carry out all or any of the purposes of the District Municipalities Act,S.303 the District Municipalities Act enables of the State Government to make rules to carry out all or any of the purposes of the District Municipalities Act,,
statute:S.74 the District Municipalities Act,Statute,,74,the District Municipalities Act,S.74 the District Municipalities Act,,
statute:S.13b,Statute,,13b,,S.13b,,
0001807081,Case,candidate,,,,,
statute:S.2750,Statute,,2750,,S.2750,,
"statute:S.49 (1) the Government of India Act, 1935",Statute,,49 (1),"the Government of India Act, 1935","S.49 (1) the Government of India Act, 1935",,
statute:S.10 (4) the Government of India Act,Statute,,10 (4),the Government of India Act,S.10 (4) the Government of India Act,,
statute:S.3 (1) All India Service Act,Statute,,3 (1),All India Service Act,S.3 (1) All India Service Act,,
caseno:477/1970,CaseNumber,,,,,,477/1970
caseno:550/1969,CaseNumber,,,,,,550/1969
0001807276,Case,candidate,,,,,
caseno:311/1886,CaseNumber,,,,,,311/1886
caseno:477/1875,CaseNumber,,,,,,477/1875
0001807689,Case,candidate,,,,,
0001808084,Case,candidate,,,,,
statute:S.7325,Statute,,7325,,S.7325,,
statute:S.9 the Central Excises and Salt Act,Statute,,9,the Central Excises and Salt Act,S.9 the Central Excises and Salt Act,,
"statute:S.12(1) the Foreign Exchange Regulation Act, 1947",Statute,,12(1),"the Foreign Exchange Regulation Act, 1947","S.12(1) the Foreign Exchange Regulation Act, 1947",,
statute:S.22 the Foreign Exchange Regulation Act,Statute,,22,the Foreign Exchange Regulation Act,S.22 the Foreign Exchange Regulation Act,,
statute:S.45(2),Statute,,45(2),,S.45(2),,
"statute:S.171 the Companies Act, 1913",Statute,,171,"the Companies Act, 1913","S.171 the Companies Act, 1913",,
"statute:S.48 the Bombay Sales Tax Act, 1953",Statute,,48,"the Bombay Sales Tax Act, 1953","S.48 the Bombay Sales Tax Act, 1953",,
statute:S.56B the Bombay Public Trusts Act,Statute,,56B,the Bombay Public Trusts Act,S.56B the Bombay Public Trusts Act,,
statute:S.171 the Companies Act 1913,Statute,,171,the Companies Act 1913,S.171 the Companies Act 1913,,
statute:S.254(4),Statute,,254(4),,S.254(4),,
statute:S.22(5) the Central Provinces and Berar Sales Tax Act,Statute,,22(5),the Central Provinces and Berar Sales Tax Act,S.22(5) the Central Provinces and Berar Sales Tax Act,,
statute:S.22(5) the Act,Statute,,22(5),the Act,S.22(5) the Act,,
0001808521,Case,candidate,,,,,
0001810202,Case,candidate,,,,,
"statute:S.143(3) the IT Act, 1961",Statute,,143(3),"the IT Act, 1961","S.143(3) the IT Act, 1961",,
statute:S.45 the said Act,Statute,,45,the said Act,S.45 the said Act,,
statute:S.147 the said Act,Statute,,147,the said Act,S.147 the said Act,,
statute:S.148 the said Act,Statute,,148,the said Act,S.148 the said Act,,
statute:S.1997,Statute,,1997,,S.1997,,
0001810596,Case,candidate,,,,,
statute:S.4490,Statute,,4490,,S.4490,,
caseno:823/1989,CaseNumber,,,,,,823/1989
caseno:583/1986,CaseNumber,,,,,,583/1986
caseno:191/1991,CaseNumber,,,,,,191/1991
0001812238,Case,candidate,,,,,
"statute:S.110D the Motor Vehicles Act, 1939",Statute,,110D,"the Motor Vehicles Act, 1939","S.110D the Motor Vehicles Act, 1939",,
caseno:47/1982,CaseNumber,,,,,,47/1982
0001812278,Case,candidate,,,,,
statute:S.230 (3) the Indian Contract Act,Statute,,230 (3),the Indian Contract Act,S.230 (3) the Indian Contract Act,,
statute:S.2/4/,Statute,,2/4/,,S.2/4/,,
caseno:211/1965,CaseNumber,,,,,,211/1965
caseno:133/1962,CaseNumber,,,,,,133/1962
caseno:53/1959,CaseNumber,,,,,,53/1959
0001812696,Case,candidate,,,,,
statute:S.210 the Estates Land Act,Statute,,210,the Estates Land Act,S.210 the Estates Land Act,,
0001812864,Case,candidate,,,,,
"statute:S.125(1) the Income Tax Act, 1918",Statute,,125(1),"the Income Tax Act, 1918","S.125(1) the Income Tax Act, 1918",,
"statute:S.20 the Income Tax Act, 1918",Statute,,20,"the Income Tax Act, 1918","S.20 the Income Tax Act, 1918",,
